date,visitStartTime,trafficSource,city,state,userID
2020-04-11,4:30:38,google.com,Chula Vista,California,blandreth6t
2020-04-11,21:03:18,twitter.com,Saint Petersburg,Florida,fklimashevich6u
2020-04-11,15:20:30,youtube.com,Indianapolis,Indiana,pknath6v
2020-04-11,14:06:09,Ravelry.com,Saint Paul,Minnesota,tpomphrett6w
2020-04-11,10:19:15,MocoSpace.com,Dayton,Ohio,mtaffarello6x
2020-04-11,17:43:02,twitter.com,Cleveland,Ohio,sdunguy6y
2020-04-11,15:29:06,twitter.com,Saint Petersburg,Florida,rthorald6z
2020-04-11,21:58:42,youtube.com,Washington,District of Columbia,cdunbleton70
2020-04-11,3:45:50,Ravelry.com,Saint Paul,Minnesota,edenidge71
2020-04-11,20:52:28,google.com,Dallas,Texas,ghusthwaite72
2020-04-11,19:36:34,facebook.com,London,Kentucky,ieilhersen73
2020-04-11,18:10:22,MocoSpace.com,El Paso,Texas,fbowie74
2020-04-11,10:48:33,twitter.com,Denver,Colorado,nphettis75
2020-04-11,20:27:20,Ravelry.com,Columbus,Ohio,ksisse76
2020-04-11,23:32:28,youtube.com,New York City,New York,dhussey77
2020-04-11,8:31:28,facebook.com,Seattle,Washington,jdunbobin78
2020-04-11,12:23:56,facebook.com,Boca Raton,Florida,fchadwell79
2020-04-11,14:14:28,youtube.com,Dallas,Texas,lboyfield7a
2020-04-11,20:38:31,facebook.com,New York City,New York,cklishin7b
2020-04-11,2:45:31,youtube.com,Salt Lake City,Utah,dflowerden7c
2020-04-11,11:42:19,facebook.com,Lexington,Kentucky,seasterbrook7d
2020-04-11,4:47:41,facebook.com,Irvine,California,lcottem7e
2020-04-11,6:19:41,MocoSpace.com,Saint Paul,Minnesota,mwestrey7f
2020-04-11,19:55:49,twitter.com,Denver,Colorado,iverbeke7g
2020-04-11,22:25:22,google.com,Arlington,Texas,achennells7h
2020-04-11,6:02:16,Ravelry.com,New York City,New York,brathjen7i
2020-04-11,21:19:45,Ravelry.com,Gilbert,Arizona,hbikker7j
2020-04-11,4:47:43,google.com,Cincinnati,Ohio,aarthars7k
2020-04-11,4:34:40,google.com,Scottsdale,Arizona,bcrunkhurn7l
2020-04-11,8:23:54,youtube.com,New York City,New York,gpilkinton7m
2020-04-11,15:20:08,Ravelry.com,New Orleans,Louisiana,npostlewhite7n
2020-04-11,3:23:35,Ravelry.com,Sacramento,California,twilcockes7o
2020-04-11,3:30:34,youtube.com,Evanston,Illinois,khaddy7p
2020-04-11,6:00:24,Ravelry.com,Des Moines,Iowa,dbrikner7q
2020-04-11,5:42:11,google.com,Sparks,Nevada,tealam7r
2020-04-11,17:52:34,MocoSpace.com,Irving,Texas,kmarriot7s
2020-04-11,9:35:52,MocoSpace.com,Portland,Oregon,hrookledge7t
2020-04-11,0:31:06,youtube.com,El Paso,Texas,arodman7u
2020-04-11,11:57:39,Ravelry.com,Nashville,Tennessee,peccleshare7v
2020-04-11,23:35:19,facebook.com,Las Vegas,Nevada,gcutbush7w
2020-04-11,7:20:25,google.com,Charlotte,North Carolina,lbartholomieu7x
2020-04-11,5:20:21,Ravelry.com,Chattanooga,Tennessee,gscotter7y
2020-04-11,10:24:19,twitter.com,Pomona,California,dquillinane7z
2020-04-11,21:57:01,facebook.com,Trenton,New Jersey,ashawdforth80
2020-04-11,14:00:59,youtube.com,Suffolk,Virginia,ctrahair81
2020-04-11,4:43:26,google.com,Las Vegas,Nevada,cpetrov82
2020-04-11,9:34:56,MocoSpace.com,Des Moines,Iowa,ewyndham83
2020-04-11,22:29:38,youtube.com,Helena,Montana,apavlenkov84
2020-04-11,16:09:47,MocoSpace.com,Tampa,Florida,phuett85
2020-04-11,3:37:47,facebook.com,Boulder,Colorado,bjeffery86
2020-04-11,11:16:18,MocoSpace.com,Saint Cloud,Minnesota,jloving87
2020-04-11,14:39:13,google.com,Indianapolis,Indiana,edickings88
2020-04-11,8:22:37,youtube.com,Atlanta,Georgia,tmatresse89
2020-04-11,4:56:45,youtube.com,Minneapolis,Minnesota,dboxall8a
2020-04-11,0:19:45,youtube.com,Montgomery,Alabama,glinnard8b
2020-04-11,2:04:57,Ravelry.com,Pasadena,California,vpreskett8c
2020-04-11,13:06:11,MocoSpace.com,Orlando,Florida,dheynen8d
2020-04-11,19:59:55,google.com,Grand Rapids,Michigan,scaulliere8e
2020-04-11,5:50:13,facebook.com,Fort Worth,Texas,jeastope8f
2020-04-11,0:01:34,Ravelry.com,San Francisco,California,cfellibrand8g
2020-04-11,18:50:18,youtube.com,Jackson,Tennessee,lfanstone8h
2020-04-11,18:15:42,facebook.com,Erie,Pennsylvania,jcalvard8i
2020-04-11,12:56:42,MocoSpace.com,Aurora,Colorado,omacmakin8j
2020-04-11,19:31:32,google.com,Charleston,South Carolina,ebritland8k
2020-04-11,19:44:07,Ravelry.com,Des Moines,Iowa,hsolesbury8l
2020-04-11,2:43:01,MocoSpace.com,Savannah,Georgia,sstringfellow8m
2020-04-11,23:22:31,Ravelry.com,San Jose,California,fedwardson8n
2020-04-11,7:44:53,Ravelry.com,Tucson,Arizona,dcaudell8o
2020-04-11,21:57:38,youtube.com,Philadelphia,Pennsylvania,apossell8p
2020-04-11,0:23:17,MocoSpace.com,Fort Worth,Texas,dbaskerfield8q
2020-04-11,9:59:12,MocoSpace.com,Cincinnati,Ohio,lbrindle8r
2020-04-11,9:15:04,Ravelry.com,Nashville,Tennessee,ptrelevan8s
2020-04-11,18:40:39,MocoSpace.com,San Diego,California,dshipp8t
2020-04-11,17:08:23,twitter.com,Detroit,Michigan,dbickersteth8u
2020-04-11,8:36:55,facebook.com,Fort Myers,Florida,dhenriques8v
2020-04-11,19:40:01,Ravelry.com,Brooklyn,New York,dsurmanwells8w
2020-04-11,17:26:27,Ravelry.com,Newark,New Jersey,trapley8x
2020-04-11,0:14:47,facebook.com,Santa Barbara,California,amckeever8y
2020-04-11,2:33:07,twitter.com,Phoenix,Arizona,cdevries8z
2020-04-11,22:17:42,twitter.com,Washington,District of Columbia,rspinas90
2020-04-11,10:11:15,Ravelry.com,Milwaukee,Wisconsin,hgovey91
2020-04-11,7:14:11,Ravelry.com,Houston,Texas,zgrocock92
2020-04-11,22:47:35,google.com,Beaumont,Texas,ltwinterman93
2020-04-11,2:13:27,google.com,Jackson,Mississippi,cjelf94
2020-04-11,21:54:12,facebook.com,Washington,District of Columbia,rdurran95
2020-04-11,9:00:13,facebook.com,Saint Paul,Minnesota,scoytes96
2020-04-11,22:15:42,facebook.com,Albuquerque,New Mexico,cmanach97
2020-04-11,5:03:49,Ravelry.com,Oklahoma City,Oklahoma,trichley98
2020-04-11,21:13:25,twitter.com,Spokane,Washington,dcubbino99
2020-04-11,14:43:45,facebook.com,Manchester,New Hampshire,jquainton9a
2020-04-11,18:21:15,youtube.com,Rockford,Illinois,mstickford9b
2020-04-11,14:47:50,facebook.com,Philadelphia,Pennsylvania,cbodimeade9c
2020-04-11,12:03:55,MocoSpace.com,Columbus,Ohio,flello9d
2020-04-11,23:03:33,facebook.com,San Bernardino,California,jbirtwell9e
2020-04-11,20:53:05,Ravelry.com,Birmingham,Alabama,srodmell9f
2020-04-11,20:44:03,google.com,Louisville,Kentucky,rbawdon9g
2020-04-11,17:24:06,Ravelry.com,Savannah,Georgia,mandrusyak9h
2020-04-11,15:27:52,google.com,Cincinnati,Ohio,zshimwell9i
2020-04-11,22:31:07,twitter.com,Huntington,West Virginia,hrubertelli9j
2020-04-11,16:09:05,MocoSpace.com,Raleigh,North Carolina,jhurl9k
2020-04-11,8:30:46,twitter.com,Beaufort,South Carolina,jhagyard9l
2020-04-11,3:06:21,twitter.com,Dallas,Texas,ejess9m
2020-04-11,4:00:55,facebook.com,Tucson,Arizona,efitzmaurice9n
2020-04-11,15:52:23,twitter.com,Erie,Pennsylvania,jdesport9o
2020-04-11,12:28:43,youtube.com,Paterson,New Jersey,lgeorg9p
2020-04-11,20:55:23,MocoSpace.com,Fort Worth,Texas,pbenley9q
2020-04-11,11:36:16,youtube.com,Saint Louis,Missouri,averralls9r
2020-04-11,2:32:43,twitter.com,Saint Paul,Minnesota,lromke9s
2020-04-11,18:33:23,MocoSpace.com,Riverside,California,rjosefsohn9t
2020-04-11,19:25:12,youtube.com,New Orleans,Louisiana,haldcorn9u
2020-04-11,16:45:15,twitter.com,Lincoln,Nebraska,tkinnon9v
2020-04-11,15:16:49,google.com,Richmond,Virginia,isyseland9w
2020-04-11,3:05:32,youtube.com,Roanoke,Virginia,gcorson9x
2020-04-11,4:21:45,MocoSpace.com,Des Moines,Iowa,cdansie9y
2020-04-11,1:31:06,twitter.com,Atlanta,Georgia,vbletcher9z
2020-04-11,18:04:48,Ravelry.com,College Station,Texas,acrookea0
2020-04-11,9:32:03,google.com,Richmond,Virginia,cpolinoa1
2020-04-11,7:22:30,facebook.com,Denver,Colorado,nswanstona2
2020-04-11,12:40:34,twitter.com,Sacramento,California,mpyforda3
2020-04-11,14:52:18,google.com,Lincoln,Nebraska,zwhyberda4
2020-04-11,1:23:12,Ravelry.com,Dallas,Texas,rgiocannonia5
2020-04-11,2:18:44,MocoSpace.com,New York City,New York,epiateka6
2020-04-11,1:40:24,MocoSpace.com,Wichita,Kansas,agrundwatera7
2020-04-11,3:43:41,twitter.com,Oakland,California,lbima8
2020-04-11,2:07:48,Ravelry.com,Henderson,Nevada,bpitbladoa9
2020-04-11,7:01:38,youtube.com,Sacramento,California,astronachaa
2020-04-11,3:58:44,twitter.com,Dallas,Texas,pswetmanab
2020-04-11,8:40:25,Ravelry.com,Cedar Rapids,Iowa,jsmittonac
2020-04-11,21:41:34,youtube.com,Harrisburg,Pennsylvania,sspatarulad
2020-04-11,17:09:53,MocoSpace.com,Pittsburgh,Pennsylvania,sheggadonae
2020-04-11,21:05:31,facebook.com,New Orleans,Louisiana,dfranzkeaf
2020-04-11,14:43:29,google.com,Irvine,California,otysallag
2020-04-11,9:58:54,google.com,Madison,Wisconsin,dsussexah
2020-04-11,14:20:18,Ravelry.com,Madison,Wisconsin,aalkinai
2020-04-11,21:50:32,MocoSpace.com,Florence,South Carolina,mlanferaj
2020-04-11,13:55:10,youtube.com,Waco,Texas,borganerak
2020-04-11,8:43:51,twitter.com,Tampa,Florida,tdiackal
2020-04-11,22:32:36,google.com,Columbus,Ohio,imcallesteram
2020-04-11,17:15:31,facebook.com,Indianapolis,Indiana,yverbruggean
2020-04-11,16:47:30,twitter.com,Milwaukee,Wisconsin,wmanolovao
2020-04-11,13:18:33,google.com,Miami,Florida,gwaleap
2020-04-11,12:38:56,youtube.com,Kansas City,Missouri,adewaq
2020-04-11,19:26:48,Ravelry.com,South Bend,Indiana,cpauletar
2020-04-11,6:18:29,Ravelry.com,Las Vegas,Nevada,mtamplinas
2020-04-11,17:12:07,youtube.com,Salt Lake City,Utah,obarnetat
2020-04-11,11:35:47,facebook.com,Philadelphia,Pennsylvania,gspenclayau
2020-04-11,11:18:36,MocoSpace.com,Colorado Springs,Colorado,kcopsav
2020-04-11,16:37:06,twitter.com,South Bend,Indiana,dfooteaw
2020-04-11,14:42:29,google.com,Newark,Delaware,thyltonax
2020-04-11,16:04:58,twitter.com,Shawnee Mission,Kansas,jamirandaay
2020-04-11,13:26:18,twitter.com,Carlsbad,California,hdymottaz
2020-04-11,10:11:51,google.com,Green Bay,Wisconsin,jbickerstaffb0
2020-04-11,20:22:46,google.com,Honolulu,Hawaii,gcarncrossb1
2020-04-11,2:17:26,twitter.com,Albuquerque,New Mexico,eswancottb2
2020-04-11,7:56:29,facebook.com,Tucson,Arizona,bmorriartyb3
2020-04-11,20:57:38,google.com,Waco,Texas,sschaffelb4
2020-04-11,15:19:38,twitter.com,Raleigh,North Carolina,dsuddardsb5
2020-04-11,6:17:37,MocoSpace.com,Albuquerque,New Mexico,lwalshawb6
2020-04-11,8:38:19,google.com,Fairbanks,Alaska,sabadeb7
2020-04-11,4:11:42,youtube.com,El Paso,Texas,ychadwickb8
2020-04-11,1:55:04,youtube.com,Canton,Ohio,npottberryb9
2020-04-11,11:05:15,youtube.com,Atlanta,Georgia,ekristofba
2020-04-11,4:38:44,google.com,San Francisco,California,ghannabybb
2020-04-11,9:05:22,MocoSpace.com,Roanoke,Virginia,cmichaelbc
2020-04-11,8:45:41,google.com,Corpus Christi,Texas,areddinbd
2020-04-11,11:35:02,Ravelry.com,New York City,New York,fkitcattbe
2020-04-11,0:56:41,twitter.com,Mesa,Arizona,jcicconettiibf
2020-04-11,16:34:58,facebook.com,Orlando,Florida,dprobbingsbg
2020-04-11,12:40:29,youtube.com,Madison,Wisconsin,bgallagerbh
2020-04-11,22:22:56,MocoSpace.com,New York City,New York,perteltbi
2020-04-11,11:45:15,twitter.com,Fort Worth,Texas,kdurandbj
2020-04-11,6:28:45,facebook.com,San Bernardino,California,lmarcambk
2020-04-11,19:57:47,twitter.com,Anderson,South Carolina,jmquhargbl
2020-04-11,9:00:29,twitter.com,Eugene,Oregon,myorkstonbm
2020-04-11,5:22:01,google.com,Saint Petersburg,Florida,ddrachebn
2020-04-11,4:20:31,Ravelry.com,Montgomery,Alabama,wantoschbo
2020-04-11,2:58:33,facebook.com,Oklahoma City,Oklahoma,hclouttbp
2020-04-11,5:17:00,google.com,Houston,Texas,awoodfordbq
2020-04-11,14:14:26,twitter.com,Cambridge,Massachusetts,eridderbr
2020-04-11,13:34:23,youtube.com,Gainesville,Florida,qgrumleybs
2020-04-11,8:44:12,twitter.com,Madison,Wisconsin,plosebiebt
2020-04-11,8:25:20,facebook.com,Dallas,Texas,jbentickbu
2020-04-11,0:31:47,Ravelry.com,Aurora,Illinois,gattlebv
2020-04-11,9:52:56,Ravelry.com,Pittsburgh,Pennsylvania,mlandsmanbw
2020-04-11,11:21:16,youtube.com,Atlanta,Georgia,kstookbx
2020-04-11,13:36:36,MocoSpace.com,Richmond,Virginia,lpettiwardby
2020-04-11,10:21:12,google.com,Vancouver,Washington,rdiffleybz
2020-04-11,0:45:07,google.com,Fort Worth,Texas,mvillac0
2020-04-11,2:54:14,google.com,Hollywood,Florida,abirkc1
2020-04-11,5:52:00,facebook.com,Atlanta,Georgia,jcutajarc2
2020-04-11,2:10:57,twitter.com,Winston Salem,North Carolina,tcharlesworthc3
2020-04-11,6:02:00,MocoSpace.com,Waterbury,Connecticut,jjacobovitzc4
2020-04-11,2:58:51,MocoSpace.com,Bronx,New York,ayanukc5
2020-04-11,7:01:49,facebook.com,Brooklyn,New York,tastlattc6
2020-04-11,1:35:06,facebook.com,Buffalo,New York,jbonettc7
2020-04-11,0:40:53,Ravelry.com,Fort Worth,Texas,dlaurencec8
2020-04-11,12:46:01,Ravelry.com,Tulsa,Oklahoma,ecalkinc9
2020-04-11,14:45:02,MocoSpace.com,Kansas City,Missouri,hbristowca
2020-04-11,13:58:49,facebook.com,Houston,Texas,sdoultoncb
2020-04-11,21:17:30,google.com,Pittsburgh,Pennsylvania,canthonsencc
2020-04-11,9:48:09,google.com,Vancouver,Washington,lmeerscd
2020-04-11,4:01:19,youtube.com,Washington,District of Columbia,maytoce
2020-04-11,1:55:36,Ravelry.com,Detroit,Michigan,eellardcf
2020-04-11,14:57:42,facebook.com,Gaithersburg,Maryland,rriemecg
2020-04-11,3:15:57,Ravelry.com,Arvada,Colorado,aorpynech
2020-04-11,10:07:22,youtube.com,Dallas,Texas,ayesipovci
2020-04-11,23:40:55,twitter.com,Hattiesburg,Mississippi,nbardwellcj
2020-04-11,11:47:40,facebook.com,Clearwater,Florida,pjanseck
2020-04-11,7:58:43,Ravelry.com,Dallas,Texas,abressoncl
2020-04-11,8:42:27,twitter.com,Tyler,Texas,swildercm
2020-04-11,6:36:10,facebook.com,Pensacola,Florida,ewasmercn
2020-04-11,16:12:13,google.com,Bozeman,Montana,eaudreyco
2020-04-11,13:53:55,twitter.com,Charlotte,North Carolina,faaronsohncp
2020-04-11,16:34:50,Ravelry.com,Detroit,Michigan,cromandcq
2020-04-11,21:18:40,google.com,New Orleans,Louisiana,arusbridgecr
2020-04-11,12:21:44,facebook.com,Camden,New Jersey,eclutecs
2020-04-11,20:59:01,twitter.com,Valley Forge,Pennsylvania,ctraisect
2020-04-11,20:59:20,twitter.com,Honolulu,Hawaii,sgrollecu
2020-04-11,10:20:33,facebook.com,Baltimore,Maryland,ehainscv
2020-04-11,19:07:10,MocoSpace.com,Akron,Ohio,lswansburycw
2020-04-11,2:07:17,facebook.com,Tallahassee,Florida,sewestacecx
2020-04-11,17:30:53,google.com,Pensacola,Florida,nnorvellcy
2020-04-11,3:42:47,facebook.com,Ventura,California,bagasscz
2020-04-11,9:28:53,MocoSpace.com,Oklahoma City,Oklahoma,ksangsterd0
2020-04-11,5:53:24,facebook.com,Carlsbad,California,jdreherd1
2020-04-11,3:06:55,google.com,Minneapolis,Minnesota,hbondleyd2
2020-04-11,4:53:12,google.com,Brockton,Massachusetts,jsammarsd3
2020-04-11,4:21:24,MocoSpace.com,Billings,Montana,acapled4
2020-04-11,4:22:55,Ravelry.com,Birmingham,Alabama,vcromed5
2020-04-11,1:55:44,Ravelry.com,Flint,Michigan,dglackind6
2020-04-11,17:07:08,Ravelry.com,Helena,Montana,mvakhlovd7
2020-04-11,7:50:05,Ravelry.com,Huntington,West Virginia,jhudsond8
2020-04-11,22:58:09,google.com,Philadelphia,Pennsylvania,vgilbartd9
2020-04-11,3:58:11,MocoSpace.com,Fairbanks,Alaska,amarringtonda
2020-04-11,0:38:01,Ravelry.com,Indianapolis,Indiana,jmulhalldb
2020-04-11,22:30:00,google.com,Kansas City,Kansas,mferruccidc
2020-04-11,12:31:33,Ravelry.com,Henderson,Nevada,jmcgeouchdd
2020-04-11,17:57:05,twitter.com,Decatur,Georgia,obiaggellide
2020-04-11,9:16:13,Ravelry.com,Fort Pierce,Florida,tshanndf
2020-04-11,8:19:20,twitter.com,Oklahoma City,Oklahoma,ccorriedg
2020-04-11,2:36:43,Ravelry.com,Jacksonville,Florida,breascedh
2020-04-11,6:28:52,facebook.com,Los Angeles,California,sfettersdi
2020-04-11,9:57:57,facebook.com,Monroe,Louisiana,dmyalldj
2020-04-11,2:02:30,facebook.com,Jackson,Mississippi,gmaypowderdk
2020-04-11,21:47:59,facebook.com,New York City,New York,elechmeredl
2020-04-11,9:19:12,google.com,Los Angeles,California,naizikovitchdm
2020-04-11,15:36:08,twitter.com,Lexington,Kentucky,gpetricdn
2020-04-11,21:44:02,youtube.com,Kansas City,Missouri,bcicconettiido
2020-04-11,2:49:46,twitter.com,Memphis,Tennessee,spretiousdp
2020-04-11,22:05:45,google.com,Jamaica,New York,hglasscottdq
2020-04-11,11:40:54,twitter.com,Denver,Colorado,dboullerdr
2020-04-11,0:50:08,MocoSpace.com,Washington,District of Columbia,rstrowtherds
2020-04-11,7:41:33,twitter.com,New York City,New York,dlamprechtdt
2020-04-11,4:23:05,facebook.com,Saint Petersburg,Florida,dmactrustramdu
2020-04-11,22:50:56,Ravelry.com,Bozeman,Montana,sbulbrookdv
2020-04-11,20:40:22,Ravelry.com,Lees Summit,Missouri,akelwaybamberdw
2020-04-11,3:21:36,twitter.com,El Paso,Texas,acarradicedx
2020-04-11,7:01:47,Ravelry.com,Jacksonville,Florida,klarrosady
2020-04-11,22:52:09,facebook.com,Harrisburg,Pennsylvania,egodlipdz
2020-04-11,1:17:57,google.com,Portland,Oregon,vdawsone0
2020-04-11,7:57:40,facebook.com,Hartford,Connecticut,ktawe1
2020-04-11,2:07:31,MocoSpace.com,Indianapolis,Indiana,sstoboe2
2020-04-11,8:50:47,MocoSpace.com,Anniston,Alabama,ludye3
2020-04-11,0:10:34,google.com,New York City,New York,kgarraltse4
2020-04-11,10:27:48,facebook.com,Naples,Florida,enizete5
2020-04-11,6:22:47,MocoSpace.com,Los Angeles,California,rwrinche6
2020-04-11,16:44:43,youtube.com,Colorado Springs,Colorado,erichingse7
2020-04-11,4:39:24,Ravelry.com,New Brunswick,New Jersey,jileye8
2020-04-11,19:39:39,facebook.com,New York City,New York,oshinnere9
2020-04-11,2:04:52,twitter.com,Atlanta,Georgia,tbraineea
2020-04-11,18:11:33,youtube.com,Lansing,Michigan,pbowditcheb
2020-04-11,17:08:34,google.com,Saint Louis,Missouri,sdunsmoreec
2020-04-11,14:40:07,Ravelry.com,Albany,New York,dmclevieed
2020-04-11,12:53:24,facebook.com,Reston,Virginia,adockeree
2020-04-11,17:34:55,Ravelry.com,Los Angeles,California,bshoreyef
2020-04-11,12:15:55,twitter.com,Indianapolis,Indiana,nnowelleg
2020-04-11,20:49:16,twitter.com,Houston,Texas,ddunmoreeh
2020-04-11,12:57:35,Ravelry.com,Albany,New York,rdorsetei
2020-04-11,3:37:44,twitter.com,Van Nuys,California,rlongforthej
2020-04-11,15:45:30,facebook.com,Evansville,Indiana,tcasinek
2020-04-11,12:40:58,Ravelry.com,Washington,District of Columbia,afreebornel
2020-04-11,5:58:19,facebook.com,New Orleans,Louisiana,sholliganem
2020-04-11,18:37:45,MocoSpace.com,Pueblo,Colorado,mpitbladoen
2020-04-11,17:40:50,youtube.com,Springfield,Massachusetts,tbenallackeo
2020-04-11,9:01:40,twitter.com,Cape Coral,Florida,chairsineep
2020-04-11,20:58:53,youtube.com,Salt Lake City,Utah,oableyeq
2020-04-11,1:23:15,Ravelry.com,Huntington,West Virginia,rcornocker
2020-04-11,0:27:08,twitter.com,Reno,Nevada,kdecourtneyes
2020-04-11,23:01:01,Ravelry.com,Charleston,West Virginia,tbrosoliet
2020-04-11,16:48:00,twitter.com,Wichita,Kansas,telnereu
2020-04-11,20:08:27,facebook.com,Bronx,New York,hpoulglaisev
2020-04-11,21:48:47,twitter.com,San Bernardino,California,olowethew
2020-04-11,14:49:48,Ravelry.com,Norfolk,Virginia,syearnex
2020-04-11,20:29:14,MocoSpace.com,Tulsa,Oklahoma,fwicksey
2020-04-11,4:49:56,Ravelry.com,New Orleans,Louisiana,ggilpillanez
2020-04-11,5:13:09,facebook.com,Louisville,Kentucky,akindellf0
2020-04-11,22:16:55,twitter.com,Laredo,Texas,cvereganf1
2020-04-11,8:39:14,youtube.com,Green Bay,Wisconsin,cpiersef2
2020-04-11,14:57:17,youtube.com,Albuquerque,New Mexico,sfogartyf3
2020-04-11,9:12:37,facebook.com,Huntington,West Virginia,dturrellf4
2020-04-11,5:47:18,Ravelry.com,Dallas,Texas,pnurcombef5
2020-04-11,19:15:23,youtube.com,Houston,Texas,hlafflinf6
2020-04-11,8:17:06,youtube.com,Cleveland,Ohio,jmacduffief7
2020-04-11,20:24:13,Ravelry.com,Trenton,New Jersey,abolesf8
2020-04-11,6:59:54,Ravelry.com,Riverside,California,hscanderetf9
2020-04-11,20:33:47,youtube.com,Raleigh,North Carolina,msedwickfa
2020-04-11,4:22:55,youtube.com,Raleigh,North Carolina,dcanelasfb
2020-04-11,18:36:54,twitter.com,Greenville,South Carolina,fhatjefc
2020-04-11,4:28:15,google.com,San Mateo,California,hwhifefd
2020-04-11,8:53:59,facebook.com,Roanoke,Virginia,dstihlfe
2020-04-11,12:30:48,youtube.com,Houston,Texas,edenzeyff
2020-04-11,9:53:11,google.com,Tyler,Texas,avanyashinfg
2020-04-11,4:27:35,youtube.com,Saint Paul,Minnesota,dcanasfh
2020-04-11,1:16:30,MocoSpace.com,Bakersfield,California,ccattlowfi
2020-04-11,10:27:35,MocoSpace.com,Fort Lauderdale,Florida,dsculleyfj
2020-04-11,19:43:16,google.com,Huntington,West Virginia,jdrablefk
2020-04-11,15:32:54,facebook.com,Orange,California,jgreethamfl
2020-04-11,14:08:03,google.com,Newark,New Jersey,cleatherlandfm
2020-04-11,5:14:52,youtube.com,Anderson,Indiana,apeidrofn
2020-04-11,1:08:32,twitter.com,Shreveport,Louisiana,vhenworthfo
2020-04-11,15:02:07,facebook.com,Louisville,Kentucky,gburletonfp
2020-04-11,10:56:42,Ravelry.com,Lansing,Michigan,clowndsboroughfq
2020-04-11,20:03:40,google.com,Mobile,Alabama,ngiralfr
2020-04-11,11:13:10,Ravelry.com,Durham,North Carolina,ahauggfs
2020-04-11,18:54:10,Ravelry.com,Oceanside,California,tjanewayft
2020-04-11,20:13:57,youtube.com,San Diego,California,lhearleyfu
2020-04-11,11:04:59,twitter.com,Lincoln,Nebraska,lmcilheranfv
2020-04-11,22:17:45,google.com,Sacramento,California,bberndsenfw
2020-04-11,23:19:57,MocoSpace.com,Boston,Massachusetts,bmoakesfx
2020-04-11,22:14:57,MocoSpace.com,Erie,Pennsylvania,ifeavearyearfy
2020-04-11,3:19:47,MocoSpace.com,Philadelphia,Pennsylvania,rcrippenfz
2020-04-11,22:43:32,Ravelry.com,Jersey City,New Jersey,anolderg0
2020-04-11,7:59:49,Ravelry.com,Palatine,Illinois,ginnsg1
2020-04-11,19:00:29,google.com,Norfolk,Virginia,hgildersg2
2020-04-11,12:39:03,google.com,Boulder,Colorado,dridsdaleg3
2020-04-11,13:06:05,google.com,Austin,Texas,ecoverdillg4
2020-04-11,17:45:07,youtube.com,San Diego,California,jarletg5
2020-04-11,23:15:08,google.com,Biloxi,Mississippi,jmakinsong6
2020-04-11,11:49:51,youtube.com,North Las Vegas,Nevada,bsawyersg7
2020-04-11,8:19:27,twitter.com,Schenectady,New York,bdorbing8
2020-04-11,19:49:46,MocoSpace.com,Stockton,California,cduckerg9
2020-04-11,18:49:23,google.com,Dallas,Texas,fgrenshielsga
2020-04-11,0:03:26,google.com,Kansas City,Kansas,csteelygb
2020-04-11,19:05:34,google.com,Washington,District of Columbia,aballinggc
2020-04-11,23:55:22,facebook.com,Whittier,California,ireedyhoughgd
2020-04-11,10:04:58,Ravelry.com,Des Moines,Iowa,vglandersge
2020-04-11,9:29:17,Ravelry.com,Biloxi,Mississippi,bprysgf
2020-04-11,6:37:29,facebook.com,Grand Rapids,Michigan,cschooleygg
2020-04-11,15:17:21,twitter.com,Chicago,Illinois,merangygh
2020-04-11,12:39:07,facebook.com,Akron,Ohio,darboinegi
2020-04-11,12:54:14,facebook.com,Waco,Texas,ulabrenzgj
2020-04-11,0:18:43,twitter.com,Sioux Falls,South Dakota,cscrivinergk
2020-04-11,10:10:56,youtube.com,Atlanta,Georgia,mweildgl
2020-04-11,18:10:11,google.com,Winston Salem,North Carolina,kglendzagm
2020-04-11,22:39:31,MocoSpace.com,Vero Beach,Florida,mallibangn
2020-04-11,8:43:44,Ravelry.com,Tacoma,Washington,gwemesgo
2020-04-11,9:08:40,Ravelry.com,Harrisburg,Pennsylvania,stroughtongp
2020-04-11,12:38:36,twitter.com,Evanston,Illinois,acockertongq
2020-04-11,20:32:09,Ravelry.com,Pensacola,Florida,imanketellgr
2020-04-11,1:20:13,twitter.com,Dallas,Texas,gvalegs
2020-04-11,7:24:56,youtube.com,Bryan,Texas,fenderlegt
2020-04-11,18:24:11,google.com,Herndon,Virginia,hosgargu
2020-04-11,20:12:09,Ravelry.com,Austin,Texas,chovellgv
2020-04-11,9:50:34,google.com,Lexington,Kentucky,ndancergw
2020-04-11,5:27:50,facebook.com,Brea,California,ykindredgx
2020-04-11,6:07:07,youtube.com,Raleigh,North Carolina,dcowinggy
2020-04-11,2:19:43,facebook.com,Denver,Colorado,acrankhorngz
2020-04-11,17:12:23,facebook.com,Washington,District of Columbia,cvasyuninh0
2020-04-11,18:46:14,Ravelry.com,Orlando,Florida,rremingtonh1
2020-04-11,0:49:12,MocoSpace.com,Pocatello,Idaho,pbarhemsh2
2020-04-11,14:35:13,twitter.com,Clearwater,Florida,bskoateh3
2020-04-11,22:59:05,MocoSpace.com,Phoenix,Arizona,jwicksh4
2020-04-11,14:00:37,youtube.com,San Luis Obispo,California,bbraderh5
2020-04-11,11:47:28,youtube.com,Arlington,Virginia,tnilandh6
2020-04-11,0:13:37,twitter.com,Birmingham,Alabama,aaskieh7
